,unnamed: 0,date,open,high,low,close,volume,past_ret_1h,past_ret_2h,past_ret_4h,past_ret_8h,past_ret_16h,forward regime,probability,0.6 percent prediction,1 percent prediction,1.5 percent prediction,label
2219,2219,2025-08-29 11:00:00,3407.31,3408.68,3404.53,3405.31,3892,0.0005961278121522,0.0014506755625773,0.0014124998898779,0.0017032223204349,0.0042962314737866,upward,94.0,1.0,1.0,1.0,1
2220,2220,2025-08-29 12:00:00,3405.35,3411.2,3404.28,3410.6,4504,-0.0015510467366445,-0.0009558435465899,0.0003840966398873,3.518442502792318e-05,0.0033014718817803,upward,90.0,1.0,1.0,1.0,1
2221,2221,2025-08-29 13:00:00,3410.56,3416.81,3406.46,3416.45,7449,-0.0017123037070643,-0.0032606945806319,-0.0018147492279997,-0.0022713635498835,0.000134642684658,upward,90.0,1.0,1.0,1.0,1
2222,2222,2025-08-29 14:00:00,3416.57,3428.82,3413.52,3428.4,9149,-0.003485590946214,-0.0051919262629798,-0.0061428071403569,-0.0053494341383736,-0.0033514175708786,upward,93.0,,,,1
2227,2227,2025-08-29 19:00:00,3443.55,3445.42,3440.81,3442.57,4951,0.0002875758517617,0.0018561714068268,-0.0004909123126036,-0.0108233093299483,-0.0091385215115451,upward,90.0,1.0,1.0,1.0,1
2230,2230,2025-08-31 22:00:00,3447.62,3447.62,3447.62,3447.62,1,-1.4502758424628226e-05,0.0013632592919174,-0.0011776239840817,-0.0055748603384363,-0.0108944721285988,upward,,,,,1
2231,2231,2025-08-31 23:00:00,3444.08,3451.91,3441.8,3450.09,3680,-0.0007159233527241,-0.0007304157282853,-0.002179653284407,-0.0026694955783762,-0.0115852050236371,upward,,,,,1
2232,2232,2025-09-01 00:00:00,3450.08,3450.64,3444.53,3447.67,2886,0.0007019233279288,-1.4502548097761192e-05,0.0013487369730862,-0.0006642167028746,-0.0103722223994756,upward,,,,,1
2233,2233,2025-09-01 01:00:00,3447.7,3447.7,3442.53,3443.88,4427,0.0011005029211237,0.0018031987177253,0.0010714659047352,0.0014750804325354,-0.0097651486114499,upward,,,,,1
2234,2234,2025-09-01 02:00:00,3443.94,3459.14,3436.73,3457.08,8262,-0.0038182512409316,-0.0027219503164519,-0.0027364133893343,-0.0039108149073784,-0.0143878649033287,upward,,,,,1
2252,2252,2025-09-01 22:00:00,3475.77,3475.77,3475.77,3475.77,1,0.0,0.0005869203083057,-0.0005063626189304,-0.0016917114768814,-0.0003826490245326,upward,97.0,1.0,1.0,1.0,1
2253,2253,2025-09-01 23:00:00,3475.26,3479.32,3474.44,3475.1,4080,0.0001928002071882,0.0001928002071882,0.0006042991568586,-0.0016632614888779,-7.769560588188895e-05,upward,97.0,1.0,1.0,1.0,1
2255,2255,2025-09-02 01:00:00,3479.05,3484.93,3478.09,3479.06,7802,1.149735848193778e-05,-0.0011382384897069,-0.0009456577351353,-0.0010491339614723,-9.772754709613808e-05,upward,96.0,1.0,1.0,1.0,1
2259,2259,2025-09-02 05:00:00,3494.96,3498.16,3493.17,3496.59,5778,-0.0004604486085014,-0.0001544361792489,-0.0050134559670994,-0.0059543726888197,-0.0074758550473462,downward,98.0,-1.0,1.0,1.0,-1
2260,2260,2025-09-02 06:00:00,3496.59,3497.65,3491.79,3492.9,7115,0.0010564287554755,0.0005954937158234,0.0013055054539208,-0.0049042343038736,-0.0065876492312978,downward,97.0,-1.0,1.0,1.0,-1
2262,2262,2025-09-02 08:00:00,3485.51,3488.06,3471.98,3476.76,9324,0.0025454733717598,0.0046422531322265,0.0052405112806175,0.0006730404169397,-0.0004400648879991,upward,97.0,1.0,1.0,1.0,1
2263,2263,2025-09-02 09:00:00,3476.69,3481.31,3470.07,3477.62,8895,-0.0002472955642076,0.0022975483232785,0.0054548800616514,0.0004140762935571,-0.0006354920894174,upward,97.0,-1.0,1.0,1.0,1
2264,2264,2025-09-02 10:00:00,3477.62,3480.29,3475.88,3476.63,7525,0.0002847585161491,3.739253242374119e-05,0.0046798192502508,0.0059914342337263,-0.0007536033457686,upward,97.0,-1.0,1.0,1.0,1
2265,2265,2025-09-02 11:00:00,3476.61,3485.59,3475.65,3485.52,7101,-0.0025505519979801,-0.0022665197732333,2.582111134064036e-05,0.003021070026854,-0.0023870182928229,upward,93.0,-1.0,-1.0,1.0,1
2266,2266,2025-09-02 12:00:00,3485.63,3490.05,3478.5,3489.62,9260,-0.0011749130277795,-0.0037224683489892,-0.003685215009084,0.0015359838607069,-0.0033843226483112,upward,87.0,-1.0,-1.0,1.0,1
2267,2267,2025-09-02 13:00:00,3489.71,3494.02,3474.27,3481.96,11476,0.0021999103952945,0.0010224126641316,-0.0012464244276212,0.0042016565382716,-0.0017777343794874,upward,94.0,1.0,-1.0,1.0,1
2268,2268,2025-09-02 14:00:00,3481.76,3493.39,3478.16,3487.0,12084,-0.0014453685116145,0.0007513622024661,-0.0029739030685402,0.001691998852882,-0.0032205334098078,upward,,,,,1
2269,2269,2025-09-02 15:00:00,3487.16,3513.63,3487.16,3510.94,12292,-0.0068186867334674,-0.0082541997299868,-0.0072402262641914,-0.0072145921035392,-0.0102080924196938,upward,95.0,1.0,-1.0,1.0,1
2270,2270,2025-09-02 16:00:00,3510.91,3520.2,3509.29,3520.2,10425,-0.0026305323561161,-0.0094312823135048,-0.0086870064200897,-0.0123402079427303,-0.0116754729844894,upward,92.0,1.0,-1.0,1.0,1
2284,2284,2025-09-03 06:00:00,3536.77,3537.89,3526.58,3529.79,5927,0.0019802877791597,0.0002691378240631,0.0024930661597433,0.0010538870584368,-0.0121225342017513,upward,92.0,1.0,-1.0,1.0,1
2286,2286,2025-09-03 08:00:00,3535.09,3536.78,3529.12,3533.8,7213,0.0004046635350047,-0.0011347557869716,-0.0008659233686117,-0.0011121172675307,-0.0038485483049409,upward,91.0,1.0,-1.0,1.0,1
2288,2288,2025-09-03 10:00:00,3539.97,3541.88,3533.64,3534.19,7081,0.0016354525365076,-0.0001103506036743,-0.0012449811696598,0.0012449811696597,-0.0014656823770085,upward,96.0,1.0,-1.0,1.0,1
2289,2289,2025-09-03 11:00:00,3534.02,3541.56,3532.21,3539.81,7160,-0.0015876558346351,4.5200166110648254e-05,-0.0012938547549161,-0.0023617086792794,-0.003282662063783,upward,96.0,1.0,-1.0,1.0,1
2290,2290,2025-09-03 12:00:00,3539.85,3549.55,3539.7,3547.47,7956,-0.0021592853498407,-0.0037435129824916,-0.0038534504872485,-0.0047160370630336,-0.0030049584633555,upward,95.0,1.0,-1.0,1.0,1
2291,2291,2025-09-03 13:00:00,3547.45,3551.28,3541.32,3550.54,9611,-0.0008646572070727,-0.0030220755152737,-0.0029770119474784,-0.0038754668303975,-0.0048105358621505,upward,95.0,1.0,-1.0,1.0,1
2292,2292,2025-09-03 14:00:00,3550.33,3561.25,3549.18,3553.36,12001,-0.0007936150572979,-0.0016575860593918,-0.0053948938469504,-0.0066331584753586,-0.0055862620167953,upward,95.0,1.0,-1.0,1.0,1
2296,2296,2025-09-03 18:00:00,3572.34,3575.84,3570.0,3574.33,7284,-0.0005595454252964,-0.0029348157556799,-0.0058668337842335,-0.0112300766857005,-0.0099990767500481,downward,,,,,-1
2297,2297,2025-09-03 19:00:00,3574.49,3578.26,3565.38,3570.26,7757,0.0011399729991652,0.0005797897071921,-0.0033498960859993,-0.0085287906202909,-0.0108703567807387,downward,92.0,1.0,-1.0,1.0,-1
2298,2298,2025-09-03 20:00:00,3570.25,3571.46,3561.09,3563.41,8849,0.001922315983847,0.0030644803713297,0.0001206709303729,-0.0044732433259153,-0.009168184407632,downward,89.0,-1.0,-1.0,1.0,-1
2300,2300,2025-09-03 22:00:00,3558.96,3558.96,3558.96,3558.96,1,0.0,0.0012503652752489,0.0043186773664216,-0.0015734933800884,-0.008196214624497,downward,92.0,1.0,-1.0,1.0,-1
2301,2301,2025-09-03 23:00:00,3560.28,3564.06,3559.27,3560.96,4882,-0.0005616462976275,-0.0005616462976275,0.0026116552839683,-0.0007469895758446,-0.0072255796189791,downward,89.0,-1.0,-1.0,1.0,-1
2302,2302,2025-09-04 00:00:00,3561.06,3561.56,3554.28,3560.22,6156,0.0002078523237327,-0.0003539107133828,0.0008960120441994,0.0010167910971794,-0.007420889720298,downward,92.0,-1.0,-1.0,1.0,-1
2303,2303,2025-09-04 01:00:00,3560.29,3562.42,3551.81,3561.41,6914,-0.0003341373220157,-0.0001263544495017,-0.0006879297806205,0.003066201307909,-0.0060200875495941,downward,94.0,-1.0,-1.0,1.0,-1
2304,2304,2025-09-04 02:00:00,3561.44,3563.14,3543.33,3545.93,9365,0.0043655684122358,0.0040299723908818,0.0036746354270953,0.0080091823583658,-0.0033108380594089,downward,88.0,-1.0,-1.0,1.0,-1
2308,2308,2025-09-04 06:00:00,3532.75,3533.83,3525.27,3527.08,6132,0.0016132324755888,0.0005216779885912,0.0053443641765993,0.0090386381936333,0.007450922576182,upward,89.0,-1.0,-1.0,1.0,1
2325,2325,2025-09-04 23:00:00,3543.62,3545.62,3539.72,3540.67,2494,0.0013895675112338,0.0013895675112338,0.0015674999364525,0.0014827702101578,-0.001335905351247,upward,53.0,,,,1
2334,2334,2025-09-05 08:00:00,3552.68,3554.22,3546.44,3547.99,6125,0.0012570497662056,0.0026973018525981,0.0028748671783178,0.0012485942745048,0.0013218752025794,upward,95.0,1.0,-1.0,-1.0,1
2335,2335,2025-09-05 09:00:00,3547.93,3549.71,3544.74,3545.89,5062,0.0005922349537068,0.0018500291887226,0.0035111072255484,0.0017344023644276,0.0018443888558301,upward,93.0,1.0,-1.0,-1.0,1
2336,2336,2025-09-05 10:00:00,3545.92,3553.63,3545.8,3552.36,4582,-0.0018213244153183,-0.0012301681135922,0.0014638156042743,-1.1260120032829946e-05,-0.0026827235978336,upward,92.0,1.0,-1.0,-1.0,1
2337,2337,2025-09-05 11:00:00,3552.32,3552.82,3549.39,3551.74,4389,0.0001745623271973,-0.0016470800227493,0.000199902019855,-0.0002843676620473,-0.0015541678163378,upward,90.0,1.0,-1.0,-1.0,1
2338,2338,2025-09-05 12:00:00,3551.77,3554.98,3547.67,3553.04,5826,-0.0003658838628329,-0.0001913854051741,-0.0014213180825434,0.0014494629950689,-0.0009597415171233,upward,90.0,1.0,-1.0,-1.0,1
2339,2339,2025-09-05 13:00:00,3553.12,3586.51,3546.0,3580.05,11524,-0.0075445873660983,-0.0079077107861623,-0.00954176617645,-0.0060641611150682,-0.0096255638887725,upward,89.0,1.0,-1.0,-1.0,1
2354,2354,2025-09-08 04:00:00,3590.61,3591.84,3582.8,3583.28,5646,0.0019897970574445,0.0017135138755552,0.0021711951061595,0.0031116742202672,-0.0084391953740707,upward,,,,,1
2355,2355,2025-09-08 05:00:00,3583.1,3584.65,3579.4,3581.48,4463,0.0005025855233031,0.002493382623943,0.0034845929615689,0.0012034131141316,-0.0003992762768464,upward,84.0,1.0,-1.0,1.0,1
2356,2356,2025-09-08 06:00:00,3581.52,3591.41,3581.0,3591.07,5263,-0.0026705132453558,-0.0021692698833495,-0.0004594730818391,-0.0013060174265608,0.0008493290300661,upward,83.0,1.0,-1.0,-1.0,1
2357,2357,2025-09-08 07:00:00,3591.2,3598.57,3589.4,3597.77,6299,-0.0018622646806215,-0.0045278047234814,-0.0020457116491604,-0.0016176687225698,-0.0021263171353366,upward,87.0,,,,1
2358,2358,2025-09-08 08:00:00,3597.73,3613.48,3596.25,3609.35,7761,-0.0032083339105378,-0.0050646238242342,-0.0072229071716513,-0.0050673944061949,-0.0048817654148253,upward,86.0,1.0,-1.0,-1.0,1
2359,2359,2025-09-08 09:00:00,3609.27,3617.22,3606.92,3611.09,6642,-0.0004818489708093,-0.0036886369489544,-0.0081997402446353,-0.0047437200402095,-0.0044418721217139,upward,88.0,1.0,-1.0,-1.0,1
2360,2360,2025-09-08 10:00:00,3611.09,3614.81,3608.45,3613.64,5445,-0.0007056596672606,-0.0011871686166856,-0.0062457798784604,-0.0067023831925703,-0.0047874165661215,upward,89.0,1.0,-1.0,-1.0,1
2361,2361,2025-09-08 11:00:00,3613.68,3622.49,3613.34,3616.89,5972,-0.0008985620242805,-0.001603587612562,-0.0052863095089979,-0.0073212068932149,-0.0059719814536798,upward,88.0,1.0,-1.0,-1.0,1
2362,2362,2025-09-08 12:00:00,3616.9,3619.98,3612.55,3619.91,4852,-0.0008342748852872,-0.001732087261838,-0.002917199598885,-0.0101190361086324,-0.0070388490321582,upward,92.0,1.0,-1.0,-1.0,1
2363,2363,2025-09-08 13:00:00,3619.79,3625.8,3614.58,3624.13,7670,-0.0011644173912084,-0.0019977208323102,-0.0035981049244921,-0.0117683416433737,-0.0105790907059073,upward,90.0,1.0,-1.0,-1.0,1
2373,2373,2025-09-08 23:00:00,3634.25,3636.67,3628.66,3629.29,2663,0.0017276106345869,0.0017468981536334,0.0018433357488654,0.0031052905664743,-0.0086848942906188,upward,89.0,1.0,-1.0,-1.0,1
2375,2375,2025-09-09 01:00:00,3634.9,3640.79,3633.26,3638.37,5307,-0.0009619692334754,-0.0024956230399876,-0.0007530844856349,0.0006074148588517,-0.0074978630540598,upward,90.0,1.0,-1.0,-1.0,1
2388,2388,2025-09-09 14:00:00,3647.31,3668.1,3646.25,3665.69,11723,-0.0050086068380031,-0.0048585668728124,-0.0033227032291327,-0.0029216873221685,-0.0082194620930847,downward,90.0,1.0,-1.0,-1.0,-1
2391,2391,2025-09-09 17:00:00,3645.35,3649.31,3644.03,3644.87,6163,0.0001371791037814,2.743582075748208e-06,0.0006749211906049,0.0008724591000501,-0.0017833283491591,downward,89.0,1.0,-1.0,-1.0,-1
2392,2392,2025-09-09 18:00:00,3644.8,3646.38,3641.15,3642.7,6019,0.0005957119718889,0.0007329727949048,0.0063112526422708,0.0029675789936036,0.001002004008016,downward,87.0,1.0,-1.0,-1.0,-1
2396,2396,2025-09-09 22:00:00,3625.97,3625.97,3625.93,3625.93,2,1.1031652569215566e-05,0.0009211429895228,0.0046250203396094,0.0109654626537192,0.0080117376783335,upward,91.0,-1.0,1.0,1.0,1
2399,2399,2025-09-10 01:00:00,3633.45,3634.14,3621.19,3623.87,6238,0.0026270258039058,0.003162365095878,0.0005794909861556,0.0057949098615568,0.0066724247834497,upward,,,,,1
2400,2400,2025-09-10 02:00:00,3623.82,3632.54,3620.25,3630.48,8620,-0.0018206958859434,0.0008015469028888,-0.001253277803486,0.0033659461007911,0.0063435138053371,upward,,,,,1
2423,2423,2025-09-11 01:00:00,3645.12,3646.98,3642.41,3643.75,4699,0.0002799313893653,-0.0010950257289878,-0.0009166380789022,-0.000293653516295,0.0005296740994853,downward,92.0,-1.0,-1.0,-1.0,-1
2424,2424,2025-09-11 02:00:00,3643.82,3648.75,3639.76,3640.8,5394,0.000810261480993,0.0010904196879806,-0.0001071193144365,0.0017908152054493,0.0038837618105911,downward,92.0,-1.0,-1.0,-1.0,-1
2434,2434,2025-09-11 12:00:00,3621.67,3622.09,3615.32,3616.71,6213,0.001396296634234,0.0013797069712528,0.0035667775409142,0.0041750651835508,0.0069289492383961,upward,85.0,,,,1
2446,2446,2025-09-12 00:00:00,3634.65,3635.78,3631.34,3631.56,2208,0.0008453667294496,0.0006058002621462,0.0014429060789302,0.0003662337948429,-0.000536959323266,upward,86.0,-1.0,-1.0,1.0,1
2447,2447,2025-09-12 01:00:00,3631.61,3637.85,3630.43,3636.42,4266,-0.0013364792845711,-0.0004922423702432,-0.0007314886619257,-0.0001072483376507,-0.0028324560969305,upward,,,,,1
2477,2477,2025-09-15 07:00:00,3643.48,3643.75,3636.44,3636.45,5171,0.001930454151714,0.0024611915467007,0.0012044713938044,0.0014987144055329,0.003121175872073,upward,86.0,-1.0,-1.0,1.0,1
2480,2480,2025-09-15 10:00:00,3645.28,3645.76,3635.7,3641.16,5985,0.0011342539190808,0.0007058190247064,0.0006344132089772,-0.0018702830965955,0.0020323193707501,upward,90.0,-1.0,-1.0,1.0,1
2481,2481,2025-09-15 11:00:00,3641.19,3646.2,3639.01,3639.77,6720,0.0003818922624232,0.0015165793442992,-0.0009121455476582,0.0002912271929269,0.0023600392332483,upward,90.0,-1.0,-1.0,1.0,1
2482,2482,2025-09-15 12:00:00,3639.89,3646.67,3638.88,3642.43,6115,-0.0007302817075413,-0.0003486683340516,0.0003569045939113,0.0009636424035603,0.0004529942922719,upward,89.0,-1.0,-1.0,1.0,1
2483,2483,2025-09-15 13:00:00,3642.52,3650.85,3636.75,3650.16,8727,-0.0021177153878185,-0.0028464505665504,-0.0013341880903851,-0.0013040524250991,-0.0021341530234291,upward,88.0,-1.0,-1.0,1.0,1
2484,2484,2025-09-15 14:00:00,3650.18,3664.19,3646.73,3657.03,10171,-0.0018785735966071,-0.0039923107002131,-0.0043395870419439,-0.0037079269243075,-0.0040333275909686,upward,90.0,-1.0,-1.0,1.0,1
2485,2485,2025-09-15 15:00:00,3657.02,3663.65,3653.79,3663.39,9080,-0.0017360968938605,-0.0036114091046817,-0.0064475799737401,-0.0073538443900321,-0.0058661512970226,upward,91.0,-1.0,-1.0,1.0,1
2497,2497,2025-09-16 03:00:00,3679.05,3682.36,3674.51,3677.61,6080,0.00039971611998,0.0023792626189291,0.0002746348851563,-0.0002175325823021,-0.010289291142889,upward,87.0,,,,1
2500,2500,2025-09-16 06:00:00,3684.15,3684.36,3680.13,3682.61,3614,0.0004154662046753,-0.0004589136509161,-0.0009585592826827,-0.0010536005713339,-0.0069461604677117,upward,,,,,1
2518,2518,2025-09-17 00:00:00,3691.85,3695.07,3691.45,3694.03,2352,-0.0006334545198604,-0.0012073534865716,-0.0012181817689623,-0.0021304645603853,-0.0020925655720175,downward,94.0,-1.0,-1.0,-1.0,-1
2519,2519,2025-09-17 01:00:00,3694.13,3695.15,3691.0,3691.14,3020,0.0007829559431504,0.0001490054563089,-0.0004145060875501,-0.0004036693270913,0.0007992110838386,downward,95.0,-1.0,-1.0,-1.0,-1
2530,2530,2025-09-17 12:00:00,3661.42,3669.92,3659.99,3665.98,8530,-0.0012302303886001,0.0004964566091467,0.0002564116552736,0.0042662534983823,0.0064239302996742,upward,91.0,-1.0,-1.0,-1.0,1
2533,2533,2025-09-17 15:00:00,3678.74,3686.0,3676.71,3684.16,8788,-0.0014684487101537,-0.0015037349083644,-0.0061587987492399,-0.0025270346564753,0.0020438851732824,downward,88.0,,,,-1
2534,2534,2025-09-17 16:00:00,3684.16,3687.06,3682.75,3684.08,5957,2.171505504766635e-05,-0.0014467655425506,-0.0049130312045341,-0.0046578793077239,0.0027008099715533,downward,,,,,-1
2535,2535,2025-09-17 17:00:00,3684.09,3688.38,3683.91,3684.61,4624,-0.0001438415463238,-0.0001221296148032,-0.0016256808726026,-0.0053845590171008,0.0017722364103662,downward,91.0,-1.0,-1.0,-1.0,-1
2536,2536,2025-09-17 18:00:00,3684.64,3687.55,3678.53,3678.74,6565,0.0015956550340605,0.0014515839662494,2.7183220341342462e-06,-0.002973844305387,0.000154944355948,downward,,,,,-1
2537,2537,2025-09-17 19:00:00,3685.4,3707.3,3643.72,3650.07,14096,0.0078546438835418,0.0094628322196561,0.0093395469127988,0.0031232277737138,0.0087422980929132,upward,93.0,1.0,-1.0,-1.0,1
2545,2545,2025-09-18 03:00:00,3657.03,3665.51,3655.29,3664.68,5838,-0.0021011384350065,0.0001146075510003,-0.0005266489843587,-0.0039867055240838,-0.0008759291397885,downward,92.0,1.0,1.0,-1.0,-1
2549,2549,2025-09-18 07:00:00,3651.3,3651.78,3633.68,3637.39,9310,0.0038241706278403,0.0044125045705849,0.0075026323820102,0.0069720321439274,0.0128581207954054,upward,,,,,1
2552,2552,2025-09-18 10:00:00,3665.17,3673.01,3664.41,3671.61,6732,-0.0017158685154469,-0.0035161686562571,-0.0055316332617025,-0.0039846279969822,0.0019419273833549,downward,90.0,1.0,1.0,-1.0,-1
2553,2553,2025-09-18 11:00:00,3671.57,3672.4,3665.44,3667.01,5319,0.0012544279944695,-0.0004635929544779,-0.0080774254774326,-0.0006353950493727,-0.0046195674405032,downward,90.0,1.0,1.0,-1.0,-1
2554,2554,2025-09-18 12:00:00,3667.51,3670.83,3664.29,3666.81,5893,5.454332239751558e-05,0.0013090397375374,-0.0022117317232145,-0.0022990010390502,-0.0014181263823322,downward,91.0,1.0,1.0,-1.0,-1
2555,2555,2025-09-18 13:00:00,3666.93,3672.18,3662.83,3663.13,7869,0.0010046053511614,0.0010592034680723,0.0005951194743292,-0.0026452787643354,-0.0009199782699493,downward,89.0,-1.0,1.0,-1.0,-1
2567,2567,2025-09-19 01:00:00,3640.14,3642.59,3636.06,3639.93,4088,3.0220361380672852e-05,6.318802834126558e-05,0.001104416843181,0.0017280552098528,0.006972661562173,upward,95.0,1.0,1.0,-1.0,1
2568,2568,2025-09-19 02:00:00,3639.67,3651.0,3631.94,3639.67,6990,7.143504768292175e-05,0.0001016575678562,0.0011759307849337,0.0010385556932359,0.00877552085766,upward,88.0,-1.0,1.0,-1.0,1
2573,2573,2025-09-19 07:00:00,3652.34,3654.07,3643.13,3646.83,7234,0.0015109012484815,0.0032384289917544,9.597376351511144e-05,-0.001828985721846,-0.002366438797531,upward,91.0,-1.0,1.0,-1.0,1
2578,2578,2025-09-19 12:00:00,3655.82,3655.82,3645.55,3648.32,5829,0.0020365538110691,0.0027711384966229,0.0015075431979651,0.0013924217173932,-0.0005043417244101,upward,87.0,-1.0,1.0,-1.0,1
2579,2579,2025-09-19 13:00:00,3648.34,3651.74,3644.38,3649.08,7531,-0.000208271673956,0.0018278579806416,0.0017566071448145,0.0026198384250275,-0.0014058337992042,upward,88.0,-1.0,1.0,-1.0,1
2580,2580,2025-09-19 14:00:00,3649.01,3664.3,3643.59,3663.16,10094,-0.0038436759519103,-0.0040511470970417,-0.0012912348900948,-0.0029537339346356,-0.0052441061815481,upward,88.0,-1.0,1.0,-1.0,1
2581,2581,2025-09-19 15:00:00,3663.14,3669.26,3656.26,3666.89,10690,-0.0010172107698894,-0.0048569768932256,-0.0030379967765599,-0.0054705758831052,-0.0072895559997708,upward,95.0,1.0,1.0,-1.0,1
2583,2583,2025-09-19 17:00:00,3670.71,3673.18,3666.48,3668.19,6985,0.00067335661457,-0.0003543982181948,-0.0052096538074636,-0.0034621979777492,-0.0077040720355271,upward,,,,,1
2590,2590,2025-09-22 00:00:00,3688.05,3690.29,3685.69,3686.1,2897,0.000515449933534,-0.0004069341580532,-0.0004693307289547,-0.0041887089335612,-0.0087572230813053,upward,89.0,,,,1
2592,2592,2025-09-22 02:00:00,3690.63,3696.61,3686.52,3689.09,8435,0.000414736425514,-0.0008104979818871,-0.0012171023206265,-0.0028706266314999,-0.0083109926838327,upward,89.0,-1.0,-1.0,-1.0,1
2593,2593,2025-09-22 03:00:00,3689.09,3693.16,3685.35,3686.25,5818,0.0007704306544591,0.0011854866056288,0.0004747371990505,-0.0007433028145132,-0.008273991183452,upward,85.0,-1.0,-1.0,-1.0,1
2594,2594,2025-09-22 04:00:00,3686.16,3697.29,3685.8,3695.28,5056,-0.0024436578554264,-0.001675109869888,-0.0024842501786063,-0.0029524149726137,-0.0127081033101686,upward,,,,,1
2595,2595,2025-09-22 05:00:00,3695.24,3695.72,3689.86,3692.02,3222,0.0008829854659508,-0.0015628301038456,-0.0003791962123715,-0.0020232826474395,-0.0116304895423101,upward,89.0,1.0,-1.0,1.0,1
2596,2596,2025-09-22 06:00:00,3692.04,3700.0,3691.8,3696.92,4686,-0.0013254276532898,-0.0004436125206929,-0.002117979290869,-0.0033325038139857,-0.0091319260357271,upward,91.0,1.0,-1.0,1.0,1
2598,2598,2025-09-22 08:00:00,3714.21,3716.2,3708.55,3713.11,7022,0.000274702338471,-0.0043602263331816,-0.0048019046028799,-0.0072742256491189,-0.0114324649687189,upward,88.0,1.0,-1.0,1.0,1
2603,2603,2025-09-22 13:00:00,3724.54,3725.32,3712.09,3721.53,8703,0.0008141812641573,0.0015343151875706,-0.0003654410954634,-0.0079295343581806,-0.0099367733163511,upward,95.0,1.0,-1.0,-1.0,1
2604,2604,2025-09-22 14:00:00,3721.57,3725.43,3713.48,3722.21,11021,-0.0001826871670324,0.0006313453566564,0.0002632844466057,-0.0067943506680171,-0.0101042122824881,upward,,,,,1
2605,2605,2025-09-22 15:00:00,3722.13,3726.2,3716.7,3725.7,10391,-0.0009367367206162,-0.0011192527578709,0.0004133451431944,-0.003105456692702,-0.0101189038301526,upward,,,,,1
2607,2607,2025-09-22 17:00:00,3735.92,3739.45,3735.09,3736.96,6927,-0.0002702731632129,-0.0030131443740366,-0.0041290246617571,-0.0044929568419249,-0.0124004538448364,upward,94.0,1.0,-1.0,-1.0,1
2617,2617,2025-09-23 03:00:00,3754.33,3755.19,3736.51,3741.51,8616,0.0034157332200099,0.0014780128878446,-0.0004516892912219,0.001614321490521,-0.0038139681572414,upward,85.0,1.0,1.0,-1.0,1
2618,2618,2025-09-23 04:00:00,3741.45,3747.01,3738.85,3746.31,5404,-0.0012812607605883,0.0021300960144783,0.0003603545889154,0.0003336616564031,-0.0058057128214162,upward,88.0,1.0,-1.0,-1.0,1
2619,2619,2025-09-23 05:00:00,3746.31,3747.32,3743.08,3744.61,3701,0.000453985862346,-0.0008278565725134,0.0006489327326477,0.0005501240449605,-0.006163525707617,upward,87.0,1.0,1.0,-1.0,1
2620,2620,2025-09-23 06:00:00,3744.11,3758.58,3743.21,3753.06,5813,-0.0022514961125055,-0.0017985323975635,0.0003277325702226,-0.001694617192371,-0.0082199591799757,upward,90.0,1.0,1.0,-1.0,1
2621,2621,2025-09-23 07:00:00,3753.04,3757.2,3751.19,3753.77,6964,-0.0001891431813882,-0.0024402134387562,-0.0032660498645361,-0.0037162639160097,-0.007477815636014,upward,91.0,1.0,1.0,-1.0,1
2622,2622,2025-09-23 08:00:00,3753.63,3757.27,3748.81,3753.18,6639,0.0001572000277099,-3.197288699174905e-05,-0.0018304477802822,-0.0014707528016242,-0.004590773690577,upward,94.0,1.0,1.0,-1.0,1
2628,2628,2025-09-23 14:00:00,3784.15,3788.64,3773.98,3783.68,11326,0.0001057171853857,-9.778839648166836e-05,0.0002827934709066,-0.0080926505412719,-0.0097735537889038,downward,,,,,-1
2631,2631,2025-09-23 17:00:00,3779.42,3781.93,3765.03,3779.03,9158,5.027745215024915e-05,-0.001370722116522,0.0013363217545241,-0.0012807519389896,-0.0084651352331154,downward,,,,,-1
2632,2632,2025-09-23 18:00:00,3779.14,3785.52,3775.61,3777.18,8244,0.0004897833833708,0.0005400854605817,0.0017208605361671,0.0020041406551978,-0.0060600765650564,downward,92.0,1.0,-1.0,-1.0,-1
2646,2646,2025-09-24 08:00:00,3771.35,3779.17,3770.51,3777.3,5502,-0.0016413840573955,-0.0007174436767003,-0.0031795197627936,-0.0036083975326292,0.0005082995790643,downward,,,,,-1
2647,2647,2025-09-24 09:00:00,3777.32,3777.71,3766.92,3770.03,5730,0.0019283666177722,0.0002838173701533,-0.0005145847645774,-0.0013182918968814,0.0023872489078335,downward,90.0,1.0,-1.0,-1.0,-1
2648,2648,2025-09-24 10:00:00,3769.95,3771.64,3762.9,3768.33,5342,0.0004511282186008,0.0023803647769702,0.0016612133226123,-0.0031632049210127,0.0023485204321276,downward,,,,,-1
2650,2650,2025-09-24 12:00:00,3761.94,3769.46,3759.57,3768.93,5424,-0.0018493312425541,-0.0001591963766904,0.002220789454832,-0.000965791351922,-0.0012549981029098,downward,,,,,-1
2651,2651,2025-09-24 13:00:00,3768.62,3771.31,3763.87,3767.91,7437,0.0002707071028766,-0.0015791247667804,0.0005626461353906,4.777184168425208e-05,-0.0010589424906645,downward,90.0,-1.0,-1.0,-1.0,-1
