,Unnamed: 0,date,open,high,low,close,volume,past_ret_1h,past_ret_2h,past_ret_4h,past_ret_8h,past_ret_16h,forward regime,probability,0.6 percent prediction,1 percent prediction,1.5 percent prediction,RSI_16
75,75,4/25/2025 6:00,3325.35,3326.82,3288.18,3292.89,154,0.009572139,0.009468886,0.015618499,0.016918269,0.00672054,range,,,,,42.67072928351145
76,76,4/25/2025 7:00,3294.45,3305.36,3287.44,3303.95,148,-0.003347508,0.006192588,0.013132765,0.019025712,0.007070325,range,,,,,42.19981300876503
77,77,4/25/2025 8:00,3304.11,3313.54,3303.38,3306.52,151,-0.000777252,-0.004122159,0.005307695,0.012738468,0.006819859,downward,89.0,,,,42.51079375577532
78,78,4/25/2025 9:00,3306.0,3307.38,3291.76,3302.72,148,0.001150567,0.00037242,0.006567314,0.016271437,0.008595945,downward,90.0,-1.0,-1.0,1.0,40.680191713839534
79,79,4/25/2025 10:00,3303.81,3308.23,3292.01,3292.52,156,0.003097931,0.004252062,0.000112376,0.01573263,0.013308955,range,87.0,-1.0,-1.0,1.0,36.06943031499418
80,80,4/25/2025 11:00,3292.59,3305.91,3292.59,3297.87,156,-0.001622259,0.001470646,0.001843614,0.015000591,0.011225427,downward,89.0,-1.0,-1.0,1.0,38.51594490593357
81,81,4/25/2025 12:00,3299.77,3300.75,3288.63,3293.77,155,0.001244774,-0.000379504,0.003870944,0.009199185,0.014767273,range,97.0,1.0,-1.0,1.0,34.584178498635055
82,82,4/25/2025 13:00,3293.78,3302.49,3291.31,3292.92,155,0.00025813,0.001503225,0.002976082,0.009562941,0.016866489,range,97.0,-1.0,1.0,1.0,31.797325642036682
83,83,4/25/2025 14:00,3288.87,3292.83,3265.88,3281.19,149,0.003574923,0.003833975,0.003453016,0.003565779,0.020544376,upward,97.0,1.0,-1.0,1.0,29.466950959201043
84,84,4/25/2025 15:00,3278.7,3285.95,3275.42,3277.89,152,0.001006745,0.004585267,0.006095385,0.007950236,0.027127207,range,99.0,1.0,1.0,1.0,20.209059233232736
85,85,4/25/2025 16:00,3278.6,3284.93,3270.67,3283.0,155,-0.001556503,-0.000551325,0.003280536,0.007164179,0.019993908,range,99.0,-1.0,1.0,1.0,25.89954471991895
86,86,4/25/2025 17:00,3283.15,3287.17,3280.35,3285.17,157,-0.000660544,-0.002216019,0.002359086,0.005342189,0.021700551,upward,99.0,-1.0,1.0,1.0,22.692101432342653
87,87,4/25/2025 18:00,3284.81,3294.88,3282.19,3293.08,156,-0.002402007,-0.003060964,-0.003610602,-0.000170054,0.015559901,upward,96.0,-1.0,1.0,1.0,29.71496437016974
88,88,4/25/2025 19:00,3292.37,3296.57,3288.43,3288.43,158,0.001414049,-0.000991355,-0.003205177,0.002870671,0.017914324,range,97.0,,,,26.975689830038462
89,89,4/25/2025 20:00,3288.73,3311.82,3288.01,3304.57,152,-0.004884145,-0.003477003,-0.006527324,-0.003268201,0.005900919,range,,,,,41.92880794646453
90,90,4/25/2025 21:00,3305.19,3318.62,3304.3,3318.62,154,-0.004233687,-0.009097155,-0.010079491,-0.007744183,0.001744701,downward,96.0,1.0,-1.0,1.0,47.84774366161212
91,91,4/27/2025 22:00,3318.62,3330.95,3318.62,3330.95,2,-0.003701647,-0.007919663,-0.011369129,-0.014938681,-0.01142617,downward,,,,,66.50190773407554
92,92,4/28/2025 2:00,3288.37,3325.39,3280.01,3280.01,31,0.01553044,0.011771306,0.002567065,-0.000646339,0.007298758,range,88.0,1.0,-1.0,1.0,42.287371133584784
93,93,4/28/2025 3:00,3280.55,3285.51,3270.82,3281.88,41,-0.000569795,0.014951796,0.00691372,0.000341268,0.007507892,range,89.0,1.0,-1.0,1.0,42.02588996720233
94,94,4/28/2025 4:00,3283.42,3292.84,3281.75,3282.8,5,-0.000280249,-0.000849884,0.010911417,0.000721945,0.006067991,upward,89.0,1.0,-1.0,1.0,43.43094578505821
95,95,4/28/2025 7:00,3290.02,3293.65,3288.54,3292.8,12,-0.003036929,-0.003316327,0.011585884,8.5e-05,-8.5e-05,range,93.0,-1.0,-1.0,-1.0,50.09245806313473
96,96,4/28/2025 9:00,3283.01,3292.42,3279.23,3282.09,64,0.003263165,0.000216326,-0.000633743,0.001931696,0.004807912,upward,90.0,-1.0,-1.0,-1.0,44.96747034014583
97,97,4/28/2025 10:00,3282.43,3286.82,3274.87,3274.98,157,0.002171006,0.005441255,0.002106883,0.00903517,0.00573744,upward,91.0,,,,44.12040803510488
98,98,4/28/2025 11:00,3274.88,3291.27,3273.53,3289.79,151,-0.004501807,-0.002340575,-0.002124756,0.008763477,0.000951429,upward,94.0,-1.0,-1.0,1.0,49.0992805750874
99,99,4/28/2025 12:00,3288.41,3296.94,3285.31,3293.92,154,-0.001253825,-0.005749988,-0.00034002,0.011241925,-0.003864696,upward,85.0,-1.0,-1.0,1.0,53.83087571419724
100,100,4/28/2025 13:00,3296.11,3301.45,3292.76,3296.43,154,-0.00076143,-0.0020143,-0.004350161,-0.004981146,-0.005624266,upward,89.0,1.0,-1.0,1.0,55.60595065258243
101,101,4/28/2025 14:00,3295.18,3300.94,3287.27,3293.03,152,0.001032484,0.000270268,-0.005481274,-0.003385939,-0.003045827,upward,82.0,-1.0,1.0,1.0,53.064466849465994
102,102,4/28/2025 15:00,3296.84,3332.51,3291.47,3328.31,151,-0.010599974,-0.009578435,-0.011573441,-0.013673606,-0.012961533,range,81.0,1.0,-1.0,1.0,60.96259402267974
103,103,4/28/2025 16:00,3327.72,3335.81,3319.44,3324.88,151,0.001031616,-0.009579293,-0.009311614,-0.009648469,-0.009564255,upward,,,,,58.26919076298517
104,104,4/28/2025 17:00,3325.47,3338.93,3324.66,3336.44,151,-0.003464771,-0.002436729,-0.011991824,-0.016289818,-0.014389589,range,83.0,1.0,-1.0,1.0,62.05130779607784
105,105,4/28/2025 18:00,3336.63,3339.54,3333.69,3335.49,150,0.000284816,-0.003180942,-0.012729764,-0.018141263,-0.009270002,range,83.0,1.0,-1.0,1.0,58.402173912535595
106,106,4/28/2025 19:00,3335.45,3349.19,3333.99,3348.54,152,-0.003897221,-0.003613515,-0.006041439,-0.01754496,-0.008935237,downward,88.0,1.0,-1.0,1.0,58.174863387469564
107,107,4/28/2025 20:00,3348.87,3352.69,3345.44,3351.91,154,-0.001005397,-0.0048987,-0.008064059,-0.017300584,-0.006253151,downward,92.0,1.0,-1.0,1.0,56.02160422839792
108,108,4/28/2025 21:00,3351.47,3352.69,3341.2,3343.87,160,0.0024044,0.001396585,-0.002221976,-0.014187154,-0.019097632,downward,,,,,74.34802501053105
109,109,4/28/2025 22:00,3343.87,3343.87,3342.21,3342.21,2,0.000496677,0.002902271,-0.002010646,-0.014714814,-0.01805093,downward,93.0,1.0,1.0,1.0,73.03902848761282
110,110,4/28/2025 23:00,3345.92,3347.24,3331.4,3337.94,162,0.001279232,0.001776545,0.003175611,-0.002885013,-0.016519171,downward,97.0,1.0,-1.0,1.0,70.53172475340452
111,111,4/29/2025 0:00,3339.74,3342.08,3333.8,3337.66,169,8.39e-05,0.001363231,0.004269458,-0.00382903,-0.013440554,downward,92.0,1.0,-1.0,-1.0,68.00738599784185
112,112,4/29/2025 1:00,3337.39,3338.41,3327.2,3329.35,166,0.002495983,0.002580083,0.004361212,0.002129545,-0.014194963,downward,83.0,1.0,1.0,-1.0,69.34348395456001
113,113,4/29/2025 2:00,3327.09,3338.22,3322.97,3326.67,151,0.00080561,0.003303604,0.004671338,0.0026513,-0.015538061,downward,85.0,1.0,1.0,-1.0,71.95277329384948
114,114,4/29/2025 3:00,3325.2,3333.26,3320.21,3321.04,155,0.001695252,0.002502228,0.005088767,0.008280539,-0.009409703,range,87.0,1.0,1.0,-1.0,64.39428834543509
115,115,4/29/2025 4:00,3322.1,3322.1,3308.44,3315.6,156,0.001640729,0.003338762,0.006653396,0.010951261,-0.006538786,range,89.0,1.0,1.0,-1.0,59.867103585510755
116,116,4/29/2025 5:00,3313.34,3317.63,3307.01,3310.05,156,0.001676712,0.003320192,0.005830728,0.010217368,-0.004114741,range,93.0,1.0,1.0,-1.0,56.03188662453827
117,117,4/29/2025 6:00,3310.18,3315.56,3305.3,3309.96,155,2.72e-05,0.001703948,0.005048399,0.00974332,-0.005114865,range,95.0,1.0,1.0,-1.0,57.72424491201419
118,118,4/29/2025 7:00,3311.08,3323.25,3310.12,3318.63,157,-0.002612524,-0.002585404,0.000726203,0.005818666,0.002916866,range,97.0,1.0,1.0,-1.0,44.16726922064764
119,119,4/29/2025 8:00,3317.3,3322.87,3312.38,3322.87,154,-0.001276005,-0.003885196,-0.002187868,0.004450972,0.000604899,downward,90.0,1.0,1.0,-1.0,48.800572859791245
120,120,4/29/2025 9:00,3323.21,3324.29,3311.78,3311.78,157,0.003348652,0.002068374,-0.000522378,0.005305304,0.007446147,range,,,,,35.20163226048584
121,121,4/29/2025 10:00,3312.2,3315.37,3308.94,3309.11,153,0.000806863,0.004158218,0.000256867,0.005306563,0.007971932,range,,,,,34.48965192785545
122,122,4/29/2025 11:00,3310.23,3315.4,3306.32,3312.76,154,-0.0011018,-0.000295826,0.001771936,0.002499426,0.010800662,range,95.0,,,,26.348492860362796
123,123,4/29/2025 12:00,3311.81,3315.85,3307.89,3308.78,151,0.00120286,9.97e-05,0.004258367,0.002061183,0.013035016,range,97.0,-1.0,-1.0,1.0,21.71803278642959
124,124,4/29/2025 13:00,3308.63,3313.89,3302.53,3313.86,151,-0.001532956,-0.000331939,-0.000627667,-0.001149717,0.009055905,range,93.0,-1.0,-1.0,1.0,29.526538408415334
125,125,4/29/2025 14:00,3312.11,3320.93,3300.48,3306.87,149,0.002113781,0.000577585,0.000677378,0.000934418,0.010686843,range,82.0,1.0,-1.0,1.0,27.524802848587527
126,126,4/29/2025 15:00,3307.97,3317.13,3300.68,3314.24,151,-0.002223738,-0.000114657,-0.000446558,0.001324587,0.007150961,range,87.0,1.0,-1.0,1.0,35.49926578491416
127,127,4/29/2025 16:00,3314.8,3315.13,3305.45,3312.09,153,0.000649137,-0.001576044,-0.000999369,0.003254742,0.007720201,range,88.0,1.0,-1.0,1.0,34.7051082658748
128,128,4/29/2025 17:00,3312.41,3329.76,3312.14,3328.06,156,-0.004798591,-0.004152569,-0.00426675,-0.004891739,0.000387613,downward,88.0,1.0,-1.0,-1.0,49.2931506840672
129,129,4/29/2025 18:00,3329.14,3329.14,3314.4,3314.4,153,0.00412141,-0.000696959,-0.002271904,-0.001596066,0.003702028,range,86.0,1.0,-1.0,-1.0,43.998826175580525
130,130,4/29/2025 19:00,3314.35,3319.43,3313.6,3319.2,156,-0.001446132,0.002669318,-0.001494336,-0.001940227,0.00055435,range,84.0,1.0,-1.0,-1.0,49.09270216885052
131,131,4/29/2025 20:00,3319.79,3324.38,3318.18,3320.54,155,-0.000403549,-0.001849097,-0.002544767,-0.003541593,-0.00148771,range,86.0,1.0,-1.0,-1.0,52.53854059523067
132,132,4/29/2025 21:00,3320.56,3323.2,3316.1,3316.92,156,0.001091374,0.000687385,0.003358537,-0.000922543,-0.002071199,range,,,,,53.601761559339785
133,133,4/29/2025 22:00,3316.92,3316.92,3316.69,3316.69,2,6.93e-05,0.001160796,-0.000690447,-0.002960783,-0.002029131,range,83.0,1.0,-1.0,-1.0,53.523191287973695
134,134,4/29/2025 23:00,3315.54,3322.7,3315.1,3319.29,166,-0.0007833,-0.000714008,-2.71e-05,-0.00152141,-0.000198838,downward,87.0,1.0,-1.0,-1.0,50.36896243201478
135,135,4/30/2025 0:00,3318.72,3319.22,3311.89,3316.78,162,0.000756758,-2.71e-05,0.00113363,-0.001414022,0.001836118,downward,89.0,1.0,-1.0,-1.0,46.528332002343696
136,136,4/30/2025 1:00,3316.29,3327.25,3311.5,3312.57,160,0.001270917,0.002028636,0.00131318,0.004676128,-0.000238486,downward,88.0,1.0,-1.0,-1.0,50.48867994456534
137,137,4/30/2025 2:00,3311.5,3321.99,3307.7,3307.9,158,0.001411772,0.002684483,0.002657275,0.001964993,0.000365791,downward,87.0,1.0,-1.0,-1.0,49.26958831246126
138,138,4/30/2025 3:00,3306.55,3312.74,3305.3,3306.45,153,0.000438537,0.001850928,0.003883319,0.003856099,0.001908391,downward,87.0,1.0,-1.0,-1.0,46.08706436718638
139,139,4/30/2025 4:00,3306.46,3310.97,3304.01,3304.49,155,0.000593132,0.001031929,0.003719182,0.004857028,0.001298234,range,90.0,,,,47.27133952327112
140,140,4/30/2025 5:00,3304.72,3308.64,3301.27,3307.72,160,-0.000976503,-0.00038395,0.001466267,0.002781372,0.001856264,range,91.0,1.0,-1.0,1.0,46.000521103782965
141,141,4/30/2025 6:00,3307.68,3313.89,3307.45,3309.41,152,-0.000510665,-0.00148667,-0.000456275,0.002199788,-0.000767508,downward,91.0,1.0,-1.0,1.0,51.77721802291011
142,142,4/30/2025 7:00,3309.27,3311.12,3304.8,3305.37,155,0.001222253,0.000710964,0.000326741,0.004211329,0.002683512,downward,90.0,1.0,-1.0,1.0,43.49038602569229
143,143,4/30/2025 8:00,3305.24,3314.03,3303.06,3307.35,153,-0.000598667,0.000622855,-0.000864741,0.002851225,0.001433172,downward,91.0,1.0,-1.0,1.0,46.512654501553364
144,144,4/30/2025 9:00,3306.95,3309.29,3280.26,3284.07,148,0.007088765,0.006485854,0.00720143,0.008678256,0.013394964,range,95.0,1.0,1.0,1.0,20.77853062264849
145,145,4/30/2025 10:00,3284.16,3286.43,3275.13,3275.13,154,0.002729663,0.009837777,0.01046676,0.01000571,0.011990364,upward,96.0,1.0,1.0,1.0,22.16867469829232
146,146,4/30/2025 11:00,3274.95,3280.67,3271.98,3272.64,150,0.000760854,0.003492593,0.0100011,0.010331109,0.014227046,upward,93.0,1.0,1.0,1.0,15.885111371257253
147,147,4/30/2025 12:00,3272.13,3281.35,3268.76,3271.6,146,0.000317887,0.001078983,0.010927375,0.010053185,0.014959041,upward,87.0,1.0,1.0,1.0,13.982926110945343
148,148,4/30/2025 13:00,3272.64,3303.44,3267.93,3298.78,151,-0.00823941,-0.007924142,-0.004459224,0.002710093,0.005499003,range,93.0,1.0,1.0,1.0,40.0874316932882
149,149,4/30/2025 14:00,3298.07,3319.08,3296.35,3306.22,147,-0.002250304,-0.010471173,-0.009403488,0.000964848,0.003166758,range,,,,,44.6965859581448
150,150,4/30/2025 15:00,3309.64,3313.14,3293.1,3309.7,145,-0.001051455,-0.003299393,-0.011197389,-0.001308276,0.002897544,downward,86.0,-1.0,-1.0,-1.0,45.185259563487264
151,151,4/30/2025 16:00,3310.42,3314.12,3299.34,3308.02,152,0.000507857,-0.000544132,-0.011009607,-0.000202538,0.00264811,downward,,,,,45.56500607459585
152,152,4/30/2025 17:00,3307.78,3313.89,3306.5,3311.01,158,-0.000903048,-0.00039565,-0.003693737,-0.00813649,0.000471155,downward,,,,,49.20032806972814
153,153,4/30/2025 18:00,3310.35,3313.23,3305.13,3305.13,156,0.001779053,0.000874398,0.00032979,-0.009076799,0.000838091,downward,90.0,-1.0,1.0,1.0,48.59746835364299
154,154,4/30/2025 19:00,3305.39,3308.08,3300.66,3301.79,156,0.001011573,0.002792425,0.00239567,-0.008828545,0.001411356,downward,91.0,-1.0,1.0,1.0,47.68481716935326
155,155,4/30/2025 20:00,3303.24,3304.89,3292.27,3294.65,153,0.00216715,0.003180915,0.004058094,-0.006996191,0.00298666,downward,94.0,,,,45.3505953499098
156,156,4/30/2025 21:00,3295.63,3297.3,3283.27,3288.24,155,0.001949371,0.004120745,0.006924677,0.003205362,0.005924142,downward,,,,,41.06422018288349
157,157,4/30/2025 22:00,3288.24,3288.24,3288.24,3288.24,1,0.0,0.001949371,0.005136486,0.005467971,0.006438095,downward,,,,,40.13605442117028
158,158,4/30/2025 23:00,3287.76,3290.17,3270.0,3276.0,165,0.003736264,0.003736264,0.007872405,0.010286935,0.008965201,downward,,,,,37.28681499385637
159,159,5/1/2025 0:00,3272.1,3283.87,3270.34,3272.54,165,0.001057283,0.004797497,0.00675622,0.010841731,0.010636998,downward,,,,,35.12266005593479
160,160,5/1/2025 1:00,3272.3,3275.93,3242.37,3246.1,170,0.008145159,0.009211053,0.012981732,0.019996303,0.011697113,downward,,,,,34.19891801868728
161,161,5/1/2025 2:00,3246.77,3250.6,3235.03,3237.25,154,0.002733802,0.010901228,0.015751023,0.020968415,0.01170129,range,87.0,-1.0,1.0,1.0,34.224554389015836
162,162,5/1/2025 3:00,3238.73,3249.51,3236.08,3241.77,148,-0.0013943,0.00133569,0.010559046,0.018514577,0.009522576,downward,86.0,1.0,1.0,1.0,37.35768695175883
163,163,5/1/2025 4:00,3241.08,3241.77,3228.81,3228.81,156,0.004013863,0.002613966,0.013543689,0.020391414,0.013252561,range,91.0,1.0,1.0,1.0,34.03477352395754
164,164,5/1/2025 5:00,3230.01,3231.15,3218.92,3226.73,152,0.000644615,0.004661066,0.006002981,0.019062642,0.022329107,range,83.0,-1.0,1.0,1.0,16.922229363446064
165,165,5/1/2025 6:00,3226.7,3238.28,3223.29,3237.1,154,-0.003203485,-0.002560934,4.63e-05,0.015798091,0.021352445,downward,89.0,,,,19.098712446078792
166,166,5/1/2025 7:00,3236.3,3242.39,3233.72,3234.8,154,0.000711018,-0.002494745,0.002154693,0.012736491,0.023154445,downward,85.0,1.0,1.0,-1.0,16.157599855179484
167,167,5/1/2025 8:00,3236.2,3236.2,3225.96,3229.96,156,0.001498471,0.002210554,-0.000356042,0.013182826,0.024167482,downward,87.0,1.0,-1.0,-1.0,15.709014232778728
168,168,5/1/2025 9:00,3230.96,3236.15,3230.45,3234.1,154,-0.001280109,0.000216444,-0.002278841,0.00371046,0.023780959,downward,91.0,1.0,-1.0,-1.0,16.552144037344476
169,169,5/1/2025 10:00,3233.66,3235.74,3217.7,3217.7,157,0.005096808,0.003810175,0.006029151,0.006075768,0.027171582,range,89.0,1.0,-1.0,-1.0,15.164554944423571
170,170,5/1/2025 11:00,3216.5,3224.66,3213.7,3221.98,156,-0.001328376,0.003761662,0.00397892,0.006142186,0.024770483,range,94.0,1.0,-1.0,-1.0,18.43707980677449
171,171,5/1/2025 12:00,3223.93,3226.83,3203.47,3205.96,155,0.004996943,0.00366193,0.007486057,0.00712735,0.027664101,upward,92.0,1.0,-1.0,-1.0,17.227108121886275
172,172,5/1/2025 13:00,3203.82,3232.0,3202.41,3226.27,152,-0.006295195,-0.001329709,0.002426951,0.00014258,0.01920794,range,93.0,1.0,-1.0,-1.0,29.233965551593244
173,173,5/1/2025 14:00,3225.52,3231.67,3219.29,3224.32,156,0.000604779,-0.005694224,-0.002053146,0.003963626,0.019824335,range,93.0,1.0,-1.0,-1.0,28.856840433671834
174,174,5/1/2025 15:00,3219.56,3230.59,3214.26,3218.77,150,0.001724261,0.002330083,0.000997275,0.004980163,0.017780084,range,93.0,-1.0,-1.0,-1.0,30.19311967849164
175,175,5/1/2025 16:00,3220.19,3220.92,3204.72,3216.27,154,0.000777298,0.002502899,-0.003205577,0.004256483,0.017495422,upward,,,,,30.395094418168526
176,176,5/1/2025 17:00,3217.07,3220.12,3208.91,3219.18,156,-0.000903957,-0.000127362,0.002202424,0.004634721,0.008362378,range,92.0,-1.0,1.0,-1.0,38.78146357674563
177,177,5/1/2025 18:00,3220.03,3220.19,3210.12,3214.36,154,0.001499521,0.000594208,0.003098595,0.001039087,0.007121169,upward,,,,,40.12936610552646
178,178,5/1/2025 19:00,3214.45,3226.51,3212.73,3223.81,157,-0.002931314,-0.001436189,-0.001563368,-0.000567651,0.005571048,upward,,,,,42.57114493656418
179,179,5/1/2025 20:00,3223.81,3229.34,3223.81,3228.37,155,-0.001412478,-0.004339651,-0.003748021,-0.006941584,0.000136292,upward,97.0,1.0,1.0,-1.0,49.80440967212225
180,180,5/1/2025 21:00,3228.47,3239.26,3227.8,3236.21,155,-0.002422587,-0.003831643,-0.005262328,-0.003071494,-0.002929353,range,,,,,54.00879566909328
181,181,5/1/2025 22:00,3236.21,3236.21,3236.21,3236.21,1,0.0,-0.002422587,-0.006751725,-0.003674051,0.000275013,range,93.0,1.0,1.0,-1.0,49.587466393998945
182,182,5/1/2025 23:00,3240.78,3242.96,3232.5,3237.59,160,-0.000426243,-0.000426243,-0.004256252,-0.005812966,-0.000861752,range,85.0,1.0,1.0,1.0,51.30434782531941
183,183,5/2/2025 0:00,3237.69,3240.78,3234.51,3237.21,169,0.000117385,-0.000308908,-0.002730747,-0.006468533,-0.002239583,range,88.0,1.0,1.0,1.0,53.536930431401515
184,184,5/2/2025 1:00,3237.46,3243.82,3227.46,3231.7,155,0.001704985,0.00182257,0.00139555,-0.003874122,0.000742643,upward,93.0,1.0,1.0,1.0,48.84459849722553
185,185,5/2/2025 2:00,3231.81,3237.11,3231.43,3236.23,157,-0.001399777,0.000302821,-6.18e-06,-0.006757863,-0.005725798,upward,92.0,1.0,1.0,1.0,60.07174692796927
186,186,5/2/2025 3:00,3235.48,3248.69,3235.48,3247.42,154,-0.003445812,-0.004840766,-0.003027018,-0.007270387,-0.007833911,range,91.0,1.0,1.0,1.0,62.86147623760792
187,187,5/2/2025 4:00,3247.65,3257.77,3246.53,3254.71,157,-0.002239831,-0.005677925,-0.005376823,-0.008092887,-0.014978293,range,93.0,1.0,-1.0,1.0,77.032272373037
188,188,5/2/2025 5:00,3254.6,3257.68,3250.94,3251.19,155,0.00108268,-0.001159575,-0.005994728,-0.004607544,-0.007664886,range,89.0,1.0,-1.0,1.0,66.98010356899474
189,189,5/2/2025 6:00,3251.39,3256.12,3249.7,3252.21,155,-0.000313633,0.000768708,-0.004913582,-0.004919732,-0.008575707,range,89.0,1.0,-1.0,1.0,69.24775707231458
190,190,5/2/2025 7:00,3250.04,3261.97,3246.81,3252.28,152,-2.15e-05,-0.000335149,-0.001494336,-0.004516831,-0.010303541,range,91.0,-1.0,-1.0,1.0,75.01866507212146
191,191,5/2/2025 8:00,3253.54,3261.87,3251.8,3258.83,155,-0.002009924,-0.002031404,-0.001264257,-0.006634283,-0.013059902,range,91.0,-1.0,1.0,1.0,79.9633905923973
192,192,5/2/2025 9:00,3258.79,3260.61,3255.12,3257.91,157,0.00028239,-0.001728102,-0.002062672,-0.008045035,-0.01188799,range,,,,,78.05302042409258
193,193,5/2/2025 10:00,3258.11,3266.53,3255.75,3263.91,153,-0.001838286,-0.001556415,-0.003584658,-0.008480626,-0.015181178,downward,88.0,,,,85.28699615244993
194,194,5/2/2025 11:00,3264.89,3265.43,3257.38,3259.24,157,0.001432849,-0.000408071,-0.002135467,-0.003626612,-0.010870632,downward,88.0,1.0,1.0,-1.0,77.07473635758294
195,195,5/2/2025 12:00,3257.98,3268.51,3257.85,3262.38,155,-0.000962488,0.000468983,-0.001088163,-0.002351044,-0.010424905,downward,83.0,1.0,1.0,-1.0,76.56616153534566
196,196,5/2/2025 13:00,3263.52,3264.75,3250.33,3250.33,153,0.003707316,0.00274126,0.002332071,0.000264589,-0.004344174,range,89.0,1.0,1.0,-1.0,60.34887129732372
197,197,5/2/2025 14:00,3250.64,3258.43,3239.74,3250.43,142,-3.08e-05,0.003676437,0.004147144,0.00054762,-0.004374806,downward,87.0,1.0,1.0,1.0,60.406908663690395
198,198,5/2/2025 15:00,3250.39,3263.65,3242.96,3262.74,149,-0.003772903,-0.003803552,-0.001072718,-0.003205894,-0.007708245,downward,92.0,1.0,1.0,1.0,65.8675078851051
199,199,5/2/2025 16:00,3262.86,3263.57,3230.5,3231.36,157,0.009711081,0.00590154,0.009599673,0.008501065,0.001810383,range,91.0,1.0,1.0,1.0,47.34693877482313
200,200,5/2/2025 17:00,3231.47,3235.8,3222.72,3224.66,154,0.002077738,0.011808997,0.007960529,0.010311165,0.002183176,upward,90.0,1.0,1.0,1.0,46.84134960449621
201,201,5/2/2025 18:00,3224.22,3239.4,3223.96,3229.89,154,-0.00161925,0.000455124,0.00635935,0.010532866,0.001962915,upward,96.0,1.0,1.0,1.0,47.173176385986416
202,202,5/2/2025 19:00,3231.26,3231.36,3224.35,3226.07,161,0.001184103,-0.000437064,0.011366771,0.01028186,0.006617959,upward,91.0,1.0,-1.0,-1.0,39.81101460280907
203,203,5/2/2025 20:00,3227.27,3234.31,3226.5,3233.0,156,-0.00214352,-0.000961955,-0.000507269,0.009087535,0.006715125,upward,97.0,1.0,-1.0,-1.0,39.603486255498815
204,204,5/2/2025 21:00,3232.86,3241.13,3232.75,3240.61,156,-0.002348323,-0.00448681,-0.004921913,0.002999435,0.003264817,range,,,,,45.12442396246824
205,205,5/4/2025 22:00,3240.61,3240.61,3240.6,3240.6,2,3.09e-06,-0.002345245,-0.003304944,0.003033389,0.00358267,upward,,,,,44.59949762702237
206,206,5/4/2025 23:00,3240.36,3243.63,3238.05,3239.28,127,0.000407498,0.000410585,-0.004078067,0.00724235,0.004013238,upward,,,,,44.0224388443035
207,207,5/5/2025 0:00,3239.68,3251.52,3239.1,3247.64,137,-0.002574177,-0.002167728,-0.004507889,-0.005012871,0.003445579,upward,,,,,44.938941654709126
208,208,5/5/2025 1:00,3247.36,3248.2,3241.36,3246.26,166,0.000425105,-0.002150167,-0.001740464,-0.006653811,0.003588745,upward,,,,,44.752724979086665
209,209,5/5/2025 2:00,3246.88,3269.46,3246.39,3264.17,153,-0.005486847,-0.005064074,-0.007220825,-0.010501904,-7.97e-05,upward,,,,,50.10575984314873
210,210,5/5/2025 3:00,3265.09,3271.82,3260.05,3269.74,158,-0.001703499,-0.007180999,-0.009315725,-0.013355802,-0.003211265,range,,,,,54.2400258432662
211,211,5/5/2025 4:00,3269.1,3271.08,3252.89,3254.37,160,0.00472288,0.003011336,-0.002067989,-0.006566555,0.002461306,upward,,,,,47.056229326899626
212,212,5/5/2025 5:00,3255.07,3259.29,3253.64,3256.36,156,-0.000611112,0.004108882,-0.003101623,-0.004836689,-0.001851761,upward,93.0,1.0,1.0,1.0,52.3930470665623
213,213,5/5/2025 6:00,3256.19,3261.53,3254.51,3259.31,156,-0.0009051,-0.001515658,0.001491113,-0.005740479,-0.002724503,upward,95.0,1.0,1.0,1.0,53.446134740100106
214,214,5/5/2025 7:00,3259.11,3265.01,3256.75,3264.19,155,-0.001495011,-0.002398757,0.001700269,-0.007631296,-0.000444214,upward,,,,,50.59715015170957
215,215,5/5/2025 8:00,3260.93,3267.31,3258.72,3265.05,152,-0.000263396,-0.001758013,-0.003271007,-0.005332231,-0.010318372,upward,,,,,68.53339201111639
216,216,5/5/2025 9:00,3265.17,3282.43,3262.91,3282.32,153,-0.005261522,-0.005523532,-0.00790904,-0.010986132,-0.017566843,upward,,,,,78.415138969787
217,217,5/5/2025 10:00,3282.03,3308.36,3282.03,3308.36,155,-0.007870969,-0.013091078,-0.014826077,-0.013357071,-0.023718701,range,,,,,82.08881982390378
218,218,5/5/2025 11:00,3305.38,3317.78,3305.38,3313.19,155,-0.00145781,-0.009317304,-0.014789372,-0.013114249,-0.0262949,range,,,,,85.33419857124838
219,219,5/5/2025 12:00,3312.22,3318.66,3311.01,3312.52,152,0.000202263,-0.001255841,-0.01433048,-0.017554611,-0.024005893,range,,,,,83.9770979308295
220,220,5/5/2025 13:00,3313.42,3322.07,3312.7,3319.45,152,-0.002087695,-0.001885855,-0.011185588,-0.019006161,-0.023750923,range,,,,,83.8834450736274
221,221,5/5/2025 14:00,3320.02,3320.48,3311.88,3315.12,150,0.001306137,-0.000784285,-0.002039142,-0.016834986,-0.022478824,range,,,,,80.88015912374141
222,222,5/5/2025 15:00,3311.84,3327.39,3310.63,3311.44,153,0.001111299,0.002418887,0.000528471,-0.014268717,-0.021791124,range,,,,,79.32856446003177
223,223,5/5/2025 16:00,3312.94,3317.07,3309.45,3312.95,155,-0.000455787,0.000655005,-0.000129794,-0.014458413,-0.019713548,upward,,,,,78.10966686644622
